#Eddynet/DM CSV Export File,,,,,,,,,,,,,,,,,,
#Created: 10/29/2016 07:52:08,,,,,,,,,,,,,,,,,,
#Analysis Group: resolution,,,,,,,,,,,,,,,,,,
#Outage Type: NONE,,,,,,,,,,,,,,,,,,
#Name: ,,,,,,,,,,,,,,,,,,
#Inspection Date: 12/31/1969 19:00:00,,,,,,,,,,,,,,,,,,
#Re-Start Date: 12/31/1969 19:00:00,,,,,,,,,,,,,,,,,,
#Service Days Since Last Inspection: 0,,,,,,,,,,,,,,,,,,
#Comment: ,,,,,,,,,,,,,,,,,,
#ENC1,ENC2,V,PHA,IND,CH,LMF,INF,INT,Extent,UT1,UT2,ANA,GRP,CG,LEG,PC,PRB_SN
38,41,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
38,41,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
38,42,0.99,102,MBM,198,TSC,17.85,,BPCTEC,HR,,G2886,resolution,SG1BCCAL00003,C,720XP,0
38,42,0.45,85,NQH,3,BPC,24.00,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,42,0.68,80,MBM,190,TSH,11.09,,BPHTEH,HR,,W1424,resolution,SG1BHCAL00022,H,720XP,0
38,42,0.49,92,NQH,3,06C,37.04,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,42,2.64,188,DNT,1,TSC,17.49,,TECTEH,HR,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,42,0.40,117,NQH,3,02C,37.01,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,42,1.67,80,MBH,6,TSC,17.61,,TECTEH,,,L7871,resolution,SG1BHCAL00008,H,720HS,0
38,43,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
38,43,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
38,43,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,44,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
38,44,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
38,44,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
38,45,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
38,45,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
38,45,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
38,46,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
38,46,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
38,46,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
38,47,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,47,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
38,47,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
38,48,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
38,48,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
38,48,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,49,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
38,49,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,49,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
38,50,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,50,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
38,50,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
38,51,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
38,51,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,51,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
38,52,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,52,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
38,52,2.14,84,MBH,6,01C,7.77,,TECTEH,,,W1424,resolution,SG1BHCAL00007,H,720HS,0
38,52,2.03,66,MBH,6,01C,4.31,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
38,53,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
38,53,0.13,99,NQH,3,BPC,9.14,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
38,53,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,54,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,54,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,54,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
38,55,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,55,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,55,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
38,56,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,56,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
38,56,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
38,57,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
38,57,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
38,57,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,58,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,58,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,58,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
38,59,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,59,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
38,59,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,60,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,60,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
38,60,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
38,61,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
38,61,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
38,61,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,62,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,62,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,62,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
38,63,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,63,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
38,63,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,64,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
38,64,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,64,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
38,65,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,65,,,RIC,,,,,TECTSH,,,S4373,resolution,SG1BHCAL00007,H,720HS,0
38,65,,,RIC,,,,,TSHTEC,,,J5670,auto,SG1BCCAL00018,C,720UL,0
38,65,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
38,65,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00026,C,720UC,0
38,66,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
38,66,0.36,137,DDH,5,04C,11.84,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,66,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,67,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
38,67,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,67,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
38,68,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,68,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,0
38,68,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
38,69,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,69,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
38,69,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
38,70,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
38,70,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00010,H,720HS,0
38,70,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,71,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,0
38,71,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,71,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
38,72,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,72,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
38,72,2.36,82,MBH,6,02H,46.72,,TECTEH,,,S4373,resolution,SG1BHCAL00009,H,720HS,0
38,73,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
38,73,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
38,73,0.01,174,DDH,P1,AV2,-0.05,,TECTEH,,,S4373,resolution,SG1BHCAL00010,H,720HS,0
38,73,2.32,175,DNT,P1,AV3,-0.12,,TECTEH,HR,,W1424,resolution,SG1BHCAL00010,H,720HS,0
38,74,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
38,74,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00010,H,720HS,0
38,74,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
39,24,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
39,24,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
39,24,2.85,78,MBH,6,AV2,18.85,,TECTEH,,,C3274,resolution,SG1BHCAL00003,H,720HS,0
39,24,0.43,121,13,P2,AV3,-0.10,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,0
39,24,2.61,86,MBH,6,AV2,10.01,,TECTEH,,,C3274,resolution,SG1BHCAL00003,H,720HS,0
39,25,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
39,25,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
39,25,,,,,,,,TECTEH,,,L3362,secondary,SG1BHCAL00003,H,720HS,0
39,26,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
39,26,0.62,162,DDH,P1,07H,-0.71,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,0
39,26,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
39,26,0.27,347,INR,5,06H,49.39,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,0
39,27,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
39,27,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
39,27,2.31,82,MBH,6,06C,8.01,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,0
39,28,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
39,28,2.24,82,MBH,6,01C,42.11,,TECTEH,,,C9309,resolution,SG1BHCAL00005,H,720HS,0
39,28,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
39,29,0.77,172,DDH,P1,07C,0.26,,TECTEH,,,D3162,resolution,SG1BHCAL00005,H,720HS,0
39,29,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
39,29,0.47,118,MBM,90,TSC,9.71,,BPCTEC,HR,,G2886,resolution,SG1BCCAL00003,C,720XP,0
39,29,0.51,159,DDH,P1,07C,-0.81,,TECTEH,,,D3162,resolution,SG1BHCAL00005,H,720HS,0
39,29,0.32,42,10,P2,AV2,-0.07,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
39,29,0.37,109,DDH,5,06H,48.97,,TECTEH,,,D3162,resolution,SG1BHCAL00005,H,720HS,0
39,29,0.42,133,DDH,5,06H,47.85,,TECTEH,,,D3162,resolution,SG1BHCAL00005,H,720HS,0
39,30,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
39,30,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
39,30,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
39,31,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
39,31,2.20,71,MBH,6,06C,48.29,,TECTEH,,,C3274,resolution,SG1BHCAL00006,H,720HS,0
39,31,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
39,32,0.31,97,NQH,3,BPH,20.89,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
39,32,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
39,32,4.06,83,MBH,6,01C,22.60,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
39,32,0.58,94,NQH,3,01C,28.65,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
39,32,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
39,32,2.12,70,MBH,6,AV1,13.38,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
39,33,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
39,33,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
39,33,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
39,34,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
39,34,0.24,124,NQH,3,04H,24.67,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
39,34,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
39,35,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
39,35,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
39,35,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
39,36,0.76,101,MBM,126,BPH,16.19,,BPHTEH,HR,,L7871,resolution,SG1BHCAL00021,H,720XP,0
39,36,0.37,27,10,P2,AV3,0.00,,TECTEH,,,D8661,secondary,SG1BHCAL00006,H,720HS,0
39,36,2.61,82,MBH,6,BPH,14.88,,TECTEH,,,B4260,resolution,SG1BHCAL00006,H,720HS,0
39,36,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
39,37,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
39,37,0.56,122,INR,3,BPH,21.03,,TECTEH,,,D3162,resolution,SG1BHCAL00005,H,720HS,0
39,37,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
39,38,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
39,38,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
39,38,0.34,111,NQH,3,07H,6.60,,TECTEH,,,B4260,resolution,SG1BHCAL00006,H,720HS,0
39,39,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
39,39,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
39,39,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
39,40,,,,,,,,TECTEH,,,L3362,secondary,SG1BHCAL00005,H,720HS,0
39,40,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
39,40,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
39,41,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
39,41,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
39,41,,,,,,,,TECTEH,,,L3362,secondary,SG1BHCAL00005,H,720HS,0
39,42,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
39,42,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
39,42,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
39,43,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
39,43,0.44,103,NQH,3,07H,5.81,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
39,43,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
39,44,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
39,44,0.40,90,NQH,3,07H,4.91,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
39,44,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
39,45,2.49,188,DNT,1,BPH,9.02,,TECTEH,HR,,D3162,resolution,SG1BHCAL00005,H,720HS,0
39,45,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
39,45,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
39,46,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
39,46,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
39,46,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
39,47,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
39,47,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
39,47,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
39,48,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
39,48,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,48,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
39,49,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,49,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
39,49,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
39,50,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
39,50,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
39,50,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,51,0.34,128,NQH,3,AV4,29.75,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
39,51,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
39,51,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
39,52,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
39,52,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
39,52,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
39,53,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
39,53,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
39,53,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,54,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
39,54,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,54,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
39,55,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
39,55,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
39,55,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
39,56,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
39,56,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
39,56,0.13,93,NQH,3,BPC,3.00,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
39,57,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,57,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
39,57,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
39,58,0.56,98,MBM,66,BPH,17.62,,BPHTEH,HR,,D3162,resolution,SG1BHCAL00023,H,720XP,0
39,58,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
39,58,3.46,189,DNT,1,BPC,12.43,,TECTEH,HR,,L7871,resolution,SG1BHCAL00008,H,720HS,0
39,59,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,59,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
39,59,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
39,60,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
39,60,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
39,60,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
39,61,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
39,61,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
39,61,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
39,62,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,62,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
39,62,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
39,63,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,63,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
39,63,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
39,64,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
39,64,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
39,64,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
39,65,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
39,65,0.17,89,NQH,3,07H,5.86,,TECTEH,,,W1424,resolution,SG1BHCAL00007,H,720HS,0
39,65,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
39,66,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,66,0.30,50,INR,P2,AV1,0.07,,TECTEH,,,S4373,resolution,SG1BHCAL00008,H,720HS,0
39,66,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
39,67,0.25,134,NQH,3,02C,2.36,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
39,67,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
39,67,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,68,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
39,68,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
39,68,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
39,69,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
39,69,,,,,,,,TECTEH,,,J8109,secondary,SG1BHCAL00007,H,720HS,0
39,69,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
39,70,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,70,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
39,70,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
39,71,2.39,177,DNT,P1,AV2,0.07,,TECTEH,HR,,W1424,resolution,SG1BHCAL00007,H,720HS,0
39,71,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
39,71,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,72,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,0
39,72,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
39,72,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
40,25,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
40,25,0.85,115,21,P2,AV2,0.02,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,0
40,25,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
40,26,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
40,26,0.40,163,12,P2,AV2,0.02,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,0
40,26,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
40,27,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,0
40,27,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
40,27,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
40,28,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
40,28,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,0
40,28,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
40,29,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
40,29,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
40,29,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
