	#Master Report ASCII Export File
        #	PLANT:		Surry
        #	UNIT: 		1
        #	SG: 		1B
        #	DATABASE:	SURRY_1R27_SGB  DATE: OCT. 29,2016  7:56 

#FORMAT: ROW,COL,VOLTS,DEG,PCT,CHN,LOCATION,ELEV_FROM,ELEV_TO,EXTENT,UTIL 1,UTIL 2,NAME,TYPE,CAL,LEG,PROBE,S/N #
  36, 47,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  36, 47,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  36, 47,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  36, 48,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,707230
  36, 48,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  36, 48,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 49,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  36, 49,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 49,3.37,88,MBH,6,06H,32.66,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,707232
  36, 50,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,707232
  36, 50,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  36, 50,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 51,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  36, 51,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 51,2.52,184,DNT,1,01H,32.18,,TECTEH,HR,,J5670,auto,SG1BHCAL00006,H,720HS,707230
  36, 51,0.57,155,DDH,5,01H,36.79,,TECTEH,,,B4260,resolution,SG1BHCAL00006,H,720HS,707230
  36, 51,2.73,71,MBH,6,01H,38.49,,TECTEH,,,B4260,resolution,SG1BHCAL00006,H,720HS,707230
  36, 51,2.72,184,DNT,1,01H,38.69,,TECTEH,HR,,J5670,auto,SG1BHCAL00006,H,720HS,707230
  36, 52,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 52,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  36, 52,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  36, 53,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  36, 53,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 53,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  36, 54,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  36, 54,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 54,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  36, 55,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 55,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  36, 55,2.12,92,MBH,6,BPC,17.12,,TECTEH,,,L7871,resolution,SG1BHCAL00008,H,720HS,707230
  36, 56,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 56,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  36, 56,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  36, 57,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  36, 57,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 57,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  36, 58,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  36, 58,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 58,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  36, 59,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 59,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  36, 59,3.22,84,MBH,6,AV1,28.59,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  36, 60,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  36, 60,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  36, 60,0.37,86,MBM,126,BPH,11.43,,BPHTEH,HR,,D3162,resolution,SG1BHCAL00023,H,720XP,690861
  36, 61,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 61,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  36, 61,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  36, 62,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  36, 62,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 62,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  36, 63,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  36, 63,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 63,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  36, 64,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  36, 64,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  36, 64,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 65,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 65,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  36, 65,0.60,128,DDH,5,07H,-0.90,,TECTEH,,,W1424,resolution,SG1BHCAL00007,H,720HS,707232
  36, 65,3.88,175,DDH,P1,07H,0.05,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  36, 65,3.89,176,DNT,P1,07H,0.05,,TECTEH,HR,,G4841,resolution,SG1BHCAL00007,H,720HS,707232
  36, 65,0.37,147,11,P2,AV4,-0.17,,TECTEH,,,J8109,secondary,SG1BHCAL00007,H,720HS,707232
  36, 66,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 66,2.46,89,MBH,6,BPC,5.94,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  36, 66,1.19,71,MBM,66,BPC,6.04,,BPCTEC,HR,,G4841,resolution,SG1BCCAL00006,C,720XP,708350
  36, 67,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  36, 67,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 67,0.66,112,NQH,3,01C,27.63,,TECTEH,,,L7871,resolution,SG1BHCAL00008,H,720HS,707230
  36, 68,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 68,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  36, 68,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,707232
  36, 69,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 69,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  36, 69,0.28,136,NQH,3,04C,38.79,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,707232
  36, 70,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  36, 70,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 70,4.60,176,DNT,P1,AV2,-0.29,,TECTEH,HR,,W1424,resolution,SG1BHCAL00010,H,720HS,707230
  36, 70,0.46,144,DDH,5,04C,38.57,,TECTEH,,,W9098,auto,SG1BHCAL00010,H,720HS,707230
  36, 71,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00010,H,720HS,707230
  36, 71,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  36, 71,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 72,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 72,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,707232
  36, 72,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  36, 73,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,707232
  36, 73,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 73,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  36, 74,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 74,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  36, 74,,,,,,,,TECTEH,,,A3502,secondary,SG1BHCAL00010,H,720HS,707230
  36, 75,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  36, 75,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  36, 75,0.26,127,NQH,3,06H,47.35,,TECTEH,,,W1424,resolution,SG1BHCAL00010,H,720HS,707230
  36, 75,0.33,115,DDH,5,06H,48.46,,TECTEH,,,W1424,resolution,SG1BHCAL00010,H,720HS,707230
  36, 75,0.26,152,NQH,3,06C,48.82,,TECTEH,,,W9098,auto,SG1BHCAL00010,H,720HS,707230
  36, 76,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  36, 76,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  36, 76,3.65,178,DNT,P1,AV3,-0.05,,TECTEH,HR,,W9098,auto,SG1BHCAL00010,H,720HS,707230
  37, 20,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 20,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 20,2.26,86,MBH,6,02H,23.35,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  37, 21,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 21,,,,,,,,BPHTEH,,,A3502,secondary,SG1BHCAL00022,H,720XP,708350
  37, 21,0.53,21,DSI,P1,BPH,0.46,,TECTEH,LAR,,S4373,resolution,SG1BHCAL00003,H,720HS,707232
  37, 23,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  37, 23,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 23,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  37, 24,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  37, 24,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  37, 24,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  37, 25,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  37, 25,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  37, 25,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 26,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 26,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  37, 26,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 27,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 27,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  37, 27,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  37, 28,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 28,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,707232
  37, 28,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 29,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 29,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,707232
  37, 29,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  37, 30,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  37, 30,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 30,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,707230
  37, 31,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 31,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 31,0.18,99,NQH,3,03H,26.65,,TECTEH,,,D3162,resolution,SG1BHCAL00006,H,720HS,707230
  37, 32,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  37, 32,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  37, 32,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,707232
  37, 33,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  37, 33,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,707232
  37, 33,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  37, 34,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 34,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 34,2.27,79,MBH,6,05C,7.07,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,707230
  37, 35,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 35,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,707230
  37, 35,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 36,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,707230
  37, 36,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  37, 36,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  37, 37,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  37, 37,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  37, 37,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,707230
  37, 38,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 38,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  37, 38,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,707232
  37, 39,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 39,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 39,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,707232
  37, 40,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 40,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  37, 40,2.20,75,MBH,6,02H,21.31,,TECTEH,,,C9309,resolution,SG1BHCAL00007,H,720HS,707232
  37, 40,2.69,86,MBH,6,02H,22.58,,TECTEH,,,C9309,resolution,SG1BHCAL00007,H,720HS,707232
  37, 41,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  37, 41,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 41,0.76,151,DDH,5,01H,28.13,,TECTEH,,,W1424,resolution,SG1BHCAL00007,H,720HS,707232
  37, 42,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  37, 42,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  37, 42,0.62,50,MBM,198,BPC,3.78,,BPCTEC,HR,,G2886,resolution,SG1BCCAL00003,C,720XP,690861
  37, 43,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  37, 43,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 43,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  37, 44,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  37, 44,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 44,2.23,80,MBH,6,02H,35.35,,TECTEH,,,S4373,resolution,SG1BHCAL00008,H,720HS,707230
  37, 44,0.37,76,NQH,3,05C,20.18,,TECTEH,,,S4373,resolution,SG1BHCAL00008,H,720HS,707230
  37, 45,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  37, 45,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 45,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  37, 46,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 46,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 46,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  37, 47,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  37, 47,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  37, 47,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  37, 48,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  37, 48,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 48,6.20,83,MBH,6,06H,42.91,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,707230
  37, 48,0.69,94,NQH,3,04C,26.71,,TECTEH,,,B4260,resolution,SG1BHCAL00006,H,720HS,707230
  37, 49,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 49,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,707232
  37, 49,1.02,52,MBM,154,TSC,6.94,,BPCTEC,HR,,C9309,resolution,SG1BCCAL00007,C,720XP,690861
  37, 50,,,,,,,,TECTEH,,,L3362,secondary,SG1BHCAL00005,H,720HS,707232
  37, 50,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  37, 50,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 51,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 51,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  37, 51,1.80,28,INR,P4,TSC,-0.13,,TECTEH,,,D8661,secondary,SG1BHCAL00006,H,720HS,707230
  37, 52,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  37, 52,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 52,0.26,132,DDH,5,02C,25.19,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 53,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 53,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 53,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  37, 54,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  37, 54,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 54,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  37, 55,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 55,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  37, 55,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  37, 56,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 56,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 56,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  37, 57,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 57,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  37, 57,0.66,110,NQH,3,02H,34.67,,TECTEH,,,D3162,resolution,SG1BHCAL00007,H,720HS,707232
  37, 57,0.15,111,DDH,5,02C,12.67,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 57,0.19,103,DDH,5,02C,14.72,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 58,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  37, 58,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  37, 58,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 59,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 59,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  37, 59,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  37, 60,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  37, 60,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 60,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 61,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  37, 61,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 61,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 62,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 62,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  37, 62,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  37, 63,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  37, 63,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  37, 63,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 64,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 64,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 64,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  37, 65,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 65,0.24,140,DDH,5,04C,7.72,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 65,0.55,75,MBM,82,TSC,3.59,,BPCTEC,HR,,G4841,resolution,SG1BCCAL00006,C,720XP,708350
  37, 65,2.22,85,MBH,6,TSC,3.95,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 66,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  37, 66,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 66,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,707232
  37, 67,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  37, 67,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 67,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  37, 68,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 68,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  37, 68,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  37, 69,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 69,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,707232
  37, 69,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  37, 70,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 70,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  37, 70,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,707232
  37, 71,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  37, 71,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,707230
  37, 71,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 72,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 72,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  37, 72,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00010,H,720HS,707230
  37, 73,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  37, 73,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  37, 73,0.62,102,NQH,3,05C,35.80,,TECTEH,,,W9098,auto,SG1BHCAL00009,H,720HS,707232
  37, 74,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  37, 74,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 74,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,707232
  37, 75,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  37, 75,0.83,116,NQH,3,02H,3.21,,TECTEH,,,W9098,auto,SG1BHCAL00009,H,720HS,707232
  37, 75,0.01,84,MBH,6,BPC,13.47,,TECTEH,,,W9098,auto,SG1BHCAL00009,H,720HS,707232
